qplume,red,green,blue,yellow,source_type_nan,source_type_pipeline,source_type_processing,source_type_tank,source_type_well
330.9719495,33,266,6096,6,0,0,0,1,0
96.64074079,10,15,341,0,0,1,0,0,0
113.781573,0,0,47,0,0,0,0,1,0
137.0188082,0,0,50,0,0,0,0,0,1
404.4030279,0,62,152,23,0,0,0,0,1
106.5278305,0,50,28,0,0,0,0,0,1
98.63218203,8,15,78,1,0,0,0,1,0
119.570898,0,12,123,15,0,0,0,0,1
230.7546097,3,159,165,14,0,0,0,0,1
153.368562,21,16,107,3,0,0,0,1,0
198.4838472,16,112,3666,15,0,0,0,1,0
374.968647,99,81,104,25,0,0,1,0,0
112.9837182,0,0,71,0,0,0,0,0,1
277.0141701,24,26,41,0,0,1,0,0,0
269.4046371,0,19,25,13,0,0,0,0,1
271.250585,257,127,1645,24,0,0,0,0,1
589.0834483,251,870,4039,157,0,0,0,0,1
327.100007,96,558,7523,36,1,0,0,0,0
212.184334,52,50,2984,4,0,0,0,1,0
221.783258,162,174,2399,39,1,0,0,0,0
621.130839,314,154,539,36,0,1,0,0,0
646.765959,0,146,238,7,0,1,0,0,0
138.175292,0,24,121,471,1,0,0,0,0
258.640233,0,0,333,1,0,1,0,0,0
159.564119,0,16,17,0,1,0,0,0,0
471.3089136,36,508,7571,22,0,0,0,1,0
326.3143374,30,700,6278,11,0,0,0,1,0
124.8322736,1,29,66,119,1,0,0,0,0
318.2410972,0,34,57,7,0,1,0,0,0
227.2744724,0,0,88,0,0,1,0,0,0
221.132221,0,0,184,868,1,0,0,0,0
168.2828062,0,44,249,1,0,0,0,0,1
276.8690756,0,0,200,1,1,0,0,0,0
175.795183,0,46,187,0,0,0,0,0,1
681.060875,48,287,1080,74,0,0,0,0,0
182.805209,19,75,429,8,0,0,0,1,0
849.367083,31,41,40,6,0,0,0,1,0
604.2863354,8,12,0,8,0,0,0,1,0
1120.47036,65,53,222,7,0,0,0,1,0
247.5331961,0,13,26,0,0,1,0,0,0
952.604508,76,118,577,25,0,0,0,1,0
849.407667,32,96,263,24,0,0,0,1,0
471.719156,17,53,412,3,0,0,0,1,0
2290.86865,93,282,377,86,0,0,0,0,1
1760.16386,91,57,78,15,0,0,0,1,0
1423.18302,38,31,15,14,0,0,0,1,0
412.4236475,0,47,193,0,0,0,0,1,0
286.8323533,0,18,18,0,0,0,0,1,0
657.6337649,0,69,24,15,0,0,0,0,1
64.56976057,0,0,23,0,0,0,0,1,0
187.4819934,0,33,50,0,0,0,0,1,0
163.8126212,0,0,27,0,0,0,0,1,0
299.8548115,0,0,52,0,0,0,0,1,0
204.5212855,0,0,28,0,0,0,0,1,0
1153.90474,98,145,567,11,0,0,0,1,0
1696.71653,82,101,183,48,0,0,0,1,0
229.6335914,0,1,21,4,0,0,0,1,0
636.011118,0,98,307,39,0,0,0,0,1
586.618901,7,12,18,5,0,0,0,1,0
263.8044218,0,8,44,0,0,0,0,0,1
183.8292803,17,18,59,0,0,0,0,0,0
96.49426038,0,0,34,0,0,0,0,0,0
187.187412,0,0,15,0,0,0,0,1,0
536.284614,185,79,46,9,0,0,0,1,0
495.500993,44,54,282,8,0,0,0,0,1
977.62529,92,112,238,46,0,0,0,0,1
134.2236418,0,0,27,0,0,0,0,0,1
2074.9596,107,42,154,18,0,0,0,0,0
266.0471689,0,11,1,0,0,0,0,1,0
153.5663406,0,6,69,0,0,0,0,1,0
383.0564673,0,15,9,0,0,0,0,1,0
272.3306786,0,13,36,3,0,1,0,0,0
179.305443,0,0,45,0,0,0,0,1,0
267.6115059,0,0,95,0,0,1,0,0,0
134.4074175,0,0,9,0,0,0,0,0,1
37.9251528,73,0,3,0,0,0,0,0,1
70.601572,106,0,15,0,0,0,0,0,0
246.2577821,0,4,63,0,0,0,1,0,0
1032.59853,63,88,289,48,0,0,0,1,0
897.338438,192,393,829,108,0,0,0,0,1
348.33197,0,43,80,16,0,0,0,1,0
677.24751,21,64,340,20,0,0,0,0,0
397.676627,0,51,50,2,0,0,0,0,1
295.7763851,4,33,153,0,0,0,0,1,0
426.6576843,0,0,44,0,0,0,0,1,0
231.7614269,0,0,52,0,0,0,0,1,0
176.6543855,0,8,67,0,0,0,0,0,0
282.9425158,0,8,28,0,0,0,0,1,0
433.039451,22,16,73,8,0,0,0,0,0
251.41996,0,39,84,5,0,0,0,0,0
183.7841666,0,12,37,1,0,1,0,0,0
244.4793418,0,14,53,0,0,0,1,0,0
151.9979581,0,7,56,0,0,0,0,0,0
222.6721746,0,27,18,0,0,0,0,0,0
200.105599,41,64,189,13,0,1,0,0,0
665.36446,19,45,214,11,0,0,0,0,1
949.350395,103,141,498,24,0,0,0,0,1
747.588136,7,119,316,21,0,0,0,0,1
601.733064,22,49,64,8,0,0,0,1,0
1775.38398,79,77,140,25,0,0,0,0,1
2172.59812,308,332,609,121,0,0,0,1,0
765.176422,64,72,86,9,0,0,0,1,0
2066.54094,198,634,4896,118,0,0,0,1,0
387.096503,32,70,25,30,0,0,0,0,1
2111.68009,307,125,46,20,0,1,0,0,0
1159.82901,84,233,238,27,0,0,0,1,0
2444.10557,279,237,863,124,0,0,0,1,0
938.966433,84,72,92,13,0,0,0,1,0
1175.71583,103,199,422,34,0,0,0,1,0
825.453908,15,16,95,6,0,0,0,0,0
835.397245,23,67,34,8,0,0,0,1,0
207.146359,5,18,227,1,0,0,1,0,0
254.47239,0,14,16,0,0,0,0,0,0
308.4374723,8,20,59,7,0,0,0,0,1
391.8041574,0,22,19,8,0,0,0,0,1
287.0406823,0,9,62,8,0,0,0,1,0
525.5872394,4,101,327,17,0,0,0,0,1
284.3666268,0,11,90,0,0,0,0,1,0
202.3555635,0,21,14,0,0,0,0,1,0
410.5937554,0,25,34,0,0,0,0,1,0
125.0347609,0,0,54,0,0,0,0,1,0
599.8847431,0,48,66,21,0,0,0,0,1
196.9375903,0,0,42,0,0,0,0,1,0
327.7153497,0,65,111,13,0,0,0,0,1
401.1348984,20,100,78,24,0,0,0,1,0
268.3658708,0,7,3,5,0,0,0,1,0
127.9432165,0,6,51,6,0,0,0,1,0
126.6102038,0,0,50,0,0,0,0,0,1
217.150109,0,17,95,0,0,0,0,1,0
86.56117277,0,0,56,0,0,0,0,0,1
273.7107425,2,30,94,4,0,0,0,1,0
252.2182422,0,73,98,0,0,0,0,0,1
238.5899212,0,12,71,4,0,0,0,0,1
160.146914,0,0,9,0,0,0,0,1,0
160.5284041,0,0,34,0,0,0,0,1,0
273.8941703,0,21,62,1,0,0,0,0,0
231.4785257,5,10,45,1,0,0,0,0,1
584.275979,22,20,58,0,0,0,0,1,0
522.446585,27,33,137,1,0,0,0,0,1
195.9586935,0,0,47,0,0,0,0,1,0
269.2395598,0,35,41,4,0,0,0,1,0
55.60826254,0,0,27,0,0,0,0,1,0
162.0335432,0,0,19,0,0,0,0,1,0
168.7704085,0,0,43,0,0,0,0,0,1
213.6302403,0,16,111,1,0,0,0,0,1
665.315573,52,139,173,66,0,0,0,0,0
282.132462,0,49,183,18,0,1,0,0,0
147.7184574,0,10,33,0,0,0,0,0,0
165.4659152,0,15,13,0,0,0,0,0,0
1104.770641,0,69,38,8,0,0,0,0,0
345.0387512,0,10,8,1,0,1,0,0,0
329.5124771,0,11,11,0,0,1,0,0,0
277.8875915,0,9,25,0,0,1,0,0,0
261.6485732,0,0,153,0,0,0,1,0,0
246.2011017,0,8,32,0,0,1,0,0,0
338.5744793,0,24,17,1,0,1,0,0,0
1953.137577,83,43,51,0,0,0,0,0,0
933.473633,30,87,127,0,0,1,0,0,0
835.0585595,18,48,8,1,0,0,0,0,0
227.2199739,8,65,17,9,0,0,0,0,0
133.4832242,0,0,19,0,0,0,0,0,0
70.7784138,0,0,13,0,0,0,0,0,0
2029.67768,173,684,842,105,0,0,0,0,0
1630.91409,35,87,136,52,0,0,0,0,1
601.415754,12,1,17,0,0,0,0,0,1
605.87246,31,21,66,0,0,0,0,0,0
587.19691,0,45,24,18,0,0,0,1,0
563.9370059,5,75,59,9,0,0,0,0,1
590.1681761,0,55,122,0,0,0,0,0,0
415.5250481,0,18,24,0,0,0,0,0,1
379.4760474,0,0,58,0,0,0,0,0,0
511.1172895,0,37,59,0,0,0,0,1,0
195.4815463,0,0,34,0,0,0,0,0,0
504.3269013,0,38,38,20,0,0,0,0,0
425.8626251,0,7,8,1,0,0,0,0,0
441.177925,0,134,553,25,0,0,0,0,0
2545.78266,157,101,216,30,0,0,0,1,0
898.945206,46,68,81,12,0,0,0,0,0
614.040932,7,26,77,12,0,0,0,1,0
230.855329,22,20,341,0,0,0,0,0,1
271.4515113,0,43,1204,1,0,0,0,1,0
242.7946997,0,5,38,5,0,0,0,1,0
732.0070322,3,138,126,44,0,0,0,0,0
333.6245076,0,4,103,0,0,0,0,1,0
427.9986312,11,15,21,2,0,0,0,1,0
807.389949,8,204,7867,14,0,0,0,1,0
245.716843,32,283,2102,23,0,0,0,1,0
131.013733,0,0,14,0,0,1,0,0,0
431.4050556,2,80,51,0,0,0,0,0,1
166.2289939,0,9,25,0,0,1,0,0,0
1223.48177,47,42,42,0,0,0,0,1,0
922.40617,33,37,125,19,0,0,0,0,1
604.7846517,13,38,49,25,0,0,0,0,1
1019.96127,51,16,5,0,0,1,0,0,0
236.1380436,8,31,175,0,0,1,0,0,0
565.536236,13,420,5975,48,0,0,0,0,0
1269.05548,631,783,2072,319,0,0,0,0,0
309.243306,620,52,72,7,0,0,0,0,0
93.1024216,343,0,0,0,0,0,1,0,0
267.616813,0,0,46,0,0,0,0,1,0
671.499535,103,287,581,87,0,0,0,0,1
586.9764,148,119,567,29,0,0,0,0,1
282.5784237,7,9,28,2,0,0,0,1,0
164.0092192,0,31,73,3,0,0,0,1,0
386.5954798,6,51,56,0,0,0,0,1,0
262.1991041,0,37,62,3,0,0,0,1,0
279.7687435,0,0,20,0,0,1,0,0,0
127.9992634,0,0,43,0,0,0,0,0,1
1167.41088,160,44,323,15,0,0,0,1,0
227.04491,26,30,94,0,0,0,0,1,0
525.0667513,0,26,11,2,0,0,0,1,0
347.0804134,23,12,34,0,0,0,0,0,1
102.5433156,0,18,84,0,0,0,0,1,0
130.147396,0,23,17,0,0,0,0,1,0
626.6273546,15,3,17,0,0,0,0,1,0
417.8268614,0,24,24,0,0,0,0,0,1
522.9599685,0,37,28,9,0,0,0,1,0
154.6265131,0,5,49,0,0,0,0,1,0
342.7056322,0,13,47,3,0,0,0,0,0
113.6790544,0,0,16,0,0,0,0,0,1
1004.7337,106,205,364,27,0,1,0,0,0
658.068694,95,166,477,10,0,0,0,1,0
527.301001,13,15,106,0,0,0,0,0,1
512.078642,19,59,120,0,0,0,0,0,1
609.46832,40,7,10,0,0,0,0,1,0
867.036124,84,175,1009,78,0,0,0,0,0
1152.02825,265,728,976,153,0,0,0,0,0
780.402305,96,39,111,4,0,0,0,0,0
895.067115,62,144,256,59,0,0,0,0,0
347.298985,14,45,129,1,0,0,0,0,0
1223.397942,41,194,1450,15,0,0,0,1,0
458.0142177,0,34,147,18,0,1,0,0,0
343.0620931,0,25,31,0,0,0,0,1,0
289.1304251,0,25,114,0,0,0,0,1,0
485.4279024,19,11,14,2,0,0,0,0,1
229.4890055,0,32,24,0,0,0,0,1,0
908.8666553,57,310,525,33,0,0,0,1,0
153.7961981,0,0,48,0,0,0,0,0,1
178.0912241,0,0,87,0,0,1,0,0,0
246.4119974,0,5,7,1,0,0,0,1,0
320.1002613,0,25,86,0,0,0,0,1,0
138.5044028,0,0,9,0,0,0,0,0,1
242.636242,0,28,12,0,0,0,0,0,1
477.6932066,0,22,9,0,0,0,0,0,1
478.358883,200,512,2900,169,0,0,0,0,0
1029.36389,583,884,4614,293,0,0,0,1,0
1152.28322,633,1123,4369,332,0,0,0,1,0
530.796594,77,166,1189,45,0,0,0,1,0
126.528119,0,39,87,13,0,0,0,1,0
505.929018,149,460,919,107,0,0,0,1,0
370.325172,49,90,834,35,0,0,0,1,0
616.85953,258,249,374,34,0,0,0,0,0
245.276179,506,75,219,34,0,0,0,1,0
311.7735857,0,20,5,8,0,0,0,0,1
310.0044977,0,0,87,0,0,0,0,0,1
542.934072,11,85,128,18,0,0,0,0,0
862.6847567,38,98,270,14,0,0,0,1,0
652.546584,29,24,101,6,0,0,0,0,1
521.4506225,0,53,180,0,0,0,0,0,0
167.8760415,0,4,7,0,0,0,0,1,0
127.3275111,0,10,8,0,0,0,1,0,0
133.694096,174,0,25,0,0,0,0,0,1
1744.368107,19,49,30,18,0,0,0,0,0
332.606548,0,78,354,0,1,0,0,0,0
708.761166,9,33,17,6,0,0,0,0,1
906.951928,0,37,824,0,0,1,0,0,0
653.592451,0,57,87,21,0,0,0,1,0
1866.62347,60,0,5,0,0,1,0,0,0
456.824477,7,32,73,9,0,1,0,0,0
340.349846,17,23,52,1,0,1,0,0,0
476.037377,0,0,313,0,1,0,0,0,0
2900.67937,0,401,821,99,0,1,0,0,0
771.191089,48,166,143,72,1,0,0,0,0
330.3792295,0,0,774,0,0,1,0,0,0
365.0022846,0,20,43,0,0,0,0,1,0
464.4373251,0,28,117,0,0,1,0,0,0
3532.131208,2,575,2035,84,0,1,0,0,0
159.7714953,0,45,87,0,0,1,0,0,0
180.3034038,0,21,28,0,0,1,0,0,0
148.2399905,0,9,102,8,0,0,0,0,1
370.3629372,0,0,94,0,0,0,0,0,0
199.7108792,0,10,14,0,0,1,0,0,0
289.1021429,0,7,15,10,0,1,0,0,0
419.1404904,85,90,116,14,0,1,0,0,0
338.391457,0,15,21,0,0,0,0,0,0
365.2513765,0,32,43,15,0,0,0,0,0
416.9930197,0,42,50,0,0,0,0,0,0
330.0642408,0,19,59,0,0,0,0,0,0
967.217716,17,46,56,4,1,0,0,0,0
1025.79449,35,38,76,0,1,0,0,0,0
255.2009655,0,7,101,0,0,0,0,0,1
345.851893,18,73,114,3,0,0,0,0,0
93.1779343,0,17,54,0,0,0,0,0,0
166.2344413,11,39,109,0,0,0,0,0,0
745.466335,63,401,324,110,0,0,0,1,0
905.023044,177,85,248,5,0,0,0,0,1
771.098302,345,391,2698,75,0,0,0,1,0
723.8961424,25,140,2109,34,0,0,0,0,0
928.4670038,126,243,2082,6,0,0,0,1,0
95.2765008,34,27,504,2,0,0,0,0,1
523.471225,48,99,76,29,0,0,0,1,0
381.336846,26,150,651,3,0,0,0,0,1
320.404626,11,273,1439,17,0,0,0,1,0
252.821028,17,51,102,30,0,0,0,0,1
1057.59091,380,615,2172,268,0,0,0,1,0
1013.36878,28,56,36,7,0,0,0,1,0
433.40789,79,83,326,25,0,0,0,1,0
690.623726,43,109,119,23,0,0,0,1,0
235.1569135,14,123,140,1,0,0,0,0,1
172.594302,0,21,83,0,0,0,0,1,0
111.9785755,0,15,28,0,0,0,0,1,0
196.1265628,0,26,113,0,0,0,0,1,0
371.313972,31,57,37,3,0,0,0,0,1
477.234317,185,54,16,21,0,0,0,1,0
158.4685759,8,6,72,0,0,0,0,1,0
71.77724465,0,10,79,0,0,0,0,1,0
1199.42569,293,199,2492,31,0,0,0,1,0
482.097677,8,146,2778,10,0,0,0,1,0
51.9247916,0,8,26,0,0,0,0,0,1
355.110214,40,64,292,9,0,0,0,0,1
1962.90047,476,1551,5545,375,0,0,0,0,1
334.192115,0,164,228,9,0,0,0,0,1
427.1810517,22,69,283,9,0,0,0,1,0
136.2398791,0,28,64,0,0,0,0,0,1
342.0178601,0,55,68,6,0,0,0,0,0
184.748386,0,24,185,15,0,0,0,1,0
150.8732811,0,22,67,0,0,0,0,0,1
539.644368,0,58,92,5,0,0,0,0,0
359.527701,13,56,558,11,0,0,0,0,1
822.7549081,23,31,5,26,0,1,0,0,0
518.881718,32,48,155,15,0,0,0,1,0
1371.90965,56,57,281,20,0,0,0,1,0
376.035887,0,34,79,21,0,0,0,0,1
694.959802,31,48,3329,3,0,1,0,0,0
289.1783397,0,35,83,0,0,0,0,1,0
285.9166194,16,29,10,11,0,0,0,1,0
257.0506706,10,36,27,2,0,0,0,1,0
375.0756052,0,27,133,10,0,0,0,1,0
118.5740228,0,11,50,0,0,0,0,1,0
249.8156446,14,46,17,1,0,0,0,1,0
222.4846156,0,63,113,0,0,0,0,0,0
472.7381346,10,9,25,0,0,0,0,0,1
85.86690804,0,79,194,0,0,0,0,0,1
421.1246188,1,12,5,4,0,0,0,0,1
166.204591,0,12,26,0,0,0,1,0,0
272.2376421,0,0,36,0,0,0,1,0,0
153.241327,0,28,300,0,0,0,0,1,0
278.4181976,0,24,58,7,0,0,0,0,0
232.9019997,0,37,111,0,0,0,0,1,0
238.2690875,0,16,0,0,0,0,0,1,0
309.9498133,0,7,66,0,0,0,0,0,1
247.5068315,0,8,66,0,0,0,0,0,0
157.7142991,0,0,60,0,0,0,0,0,0
339.6353841,0,16,1,0,0,0,0,1,0
156.2770676,0,0,25,0,0,0,0,0,0
133.2077063,0,0,11,0,0,0,0,0,1
191.9641945,0,11,20,0,0,0,0,1,0
595.634695,5,50,70,14,0,1,0,0,0
212.4071546,0,8,60,1,0,0,0,0,0
555.1980208,0,43,49,3,0,0,1,0,0
229.2826766,0,15,7,0,0,1,0,0,0
564.3186185,0,28,38,0,0,0,0,0,0
699.733844,61,139,642,25,0,0,0,1,0
441.527355,9,48,131,21,0,0,0,0,1
138.581473,21,29,88,0,0,0,0,0,0
1372.77785,114,112,114,47,0,0,0,1,0
159.883276,0,7,87,0,0,0,0,1,0
982.728469,74,45,9,48,0,0,0,0,0
527.499324,25,20,60,0,0,0,0,0,0
1293.70677,163,49,391,34,0,1,0,0,0
462.6991322,58,98,273,33,0,0,0,0,1
563.4016687,4,18,30,0,0,0,0,1,0
335.9409675,43,65,253,4,0,0,0,0,1
229.7562077,0,12,3,0,0,0,0,1,0
182.9258348,0,0,15,0,0,0,0,1,0
182.9258348,0,0,13,0,0,0,0,1,0
187.1471114,0,0,118,0,0,0,0,0,1
1146.413505,87,110,166,79,0,0,0,1,0
421.1473814,0,23,188,7,0,0,0,1,0
244.655493,0,23,90,2,0,0,0,1,0
114.9338436,0,0,26,0,0,0,0,0,1
203.9226985,0,18,148,0,0,0,0,1,0
245.8569765,0,0,53,0,0,0,0,1,0
119.9878109,0,0,40,0,0,0,0,0,1
718.9202568,2,21,14,4,0,0,0,1,0
682.0865653,47,53,102,12,0,0,0,0,1
238.4210399,0,0,16,0,0,0,0,1,0
223.841645,43,339,5943,26,0,0,0,0,0
16.4029245,0,0,26,0,0,0,0,0,1
65.0712925,0,104,824,0,0,0,0,0,0
80.3306663,0,22,89,0,0,0,0,1,0
596.00789,22,46,49,10,0,0,0,1,0
63.43098236,0,0,27,0,0,0,0,0,1
126.1884446,8,6,13,3,0,0,0,0,1
211.8015334,17,28,221,14,0,0,0,1,0
68.16660357,0,11,55,0,0,0,0,1,0
198.4747404,0,25,25,0,0,0,0,1,0
131.9983674,0,0,26,0,0,0,0,0,1
18.7440979,0,0,188,0,0,0,0,1,0
16.3531338,0,0,29,0,0,0,0,1,0
41.4229546,17,21,158,0,0,0,0,0,0
60.4217191,27,137,306,36,0,0,1,0,0
34.608053,0,4,32,1,0,0,1,0,0
43.510864,0,0,28,0,0,0,1,0,0
301.5481011,0,51,56,1,0,1,0,0,0
448.8164416,0,63,169,10,0,1,0,0,0
657.796821,71,22,160,3,0,0,0,0,0
169.5147545,0,64,56,3,0,0,0,0,0
152.4639605,0,0,28,0,0,0,0,0,0
217.2918238,0,0,40,0,0,0,0,0,0
163.2596063,37,0,21,0,0,1,0,0,0
619.9061294,0,16,318,0,0,0,0,0,1
140.0077365,0,0,80,0,0,0,1,0,0
252.795352,30,129,173,10,0,1,0,0,0
292.7657124,6,5,0,2,0,0,1,0,0
296.2580655,0,8,43,0,0,0,0,0,0
187.9345879,0,6,45,0,0,0,0,0,0
978.306724,93,718,1319,68,0,0,0,0,1
730.583905,36,215,2190,13,0,0,0,0,1
208.272748,0,40,192,8,0,0,0,0,1
696.132918,22,35,161,18,0,0,0,0,0
198.6755496,0,15,298,0,0,0,0,0,0
218.9968715,5,19,129,1,0,0,0,0,0
582.5463293,7,20,61,3,0,0,0,0,0
336.451037,0,0,78,0,0,0,0,1,0
204.821878,0,0,9,0,0,0,0,0,1
302.5589786,6,0,130,0,0,0,0,0,1
1193.57179,18,51,44,21,0,0,0,0,1
264.1196656,0,4,55,8,0,0,0,0,1
647.1599289,0,37,46,0,0,0,0,1,0
234.6739865,6,0,71,0,0,0,0,0,1
423.0195168,0,25,26,12,0,0,0,0,0
277.9399715,0,73,60,18,0,0,0,0,1
2271.10395,840,604,630,215,0,1,0,0,0
318.492237,18,86,152,9,0,0,0,0,1
549.540397,339,238,341,65,0,0,0,0,1
48.0758394,0,16,114,0,0,0,0,0,1
408.960808,0,14,39,158,0,0,0,0,1
343.8155351,7,19,34,23,0,0,0,0,1
2378.20981,107,74,59,28,0,0,0,0,0
291.7938343,0,32,37,0,0,0,0,0,0
498.6296135,0,22,42,0,0,0,0,1,0
31.316133,0,0,10,0,0,0,0,1,0
1131.45064,121,199,489,93,0,0,0,0,1
147.927814,0,0,8,0,0,0,0,0,1
399.0405529,0,17,52,9,0,0,0,1,0
200.6280501,0,4,23,5,0,0,0,1,0
213.2024953,0,11,25,0,0,0,0,0,0
396.0378344,0,33,21,0,0,0,0,1,0
89.0384156,5,15,80,2,0,0,0,1,0
498.899168,0,32,65,8,0,0,0,0,0
186.042137,0,94,137,9,0,0,0,0,1
211.8746234,3,0,46,0,0,0,0,1,0
382.9144857,16,11,30,2,0,0,0,1,0
209.7860163,0,33,27,0,0,0,0,1,0
100.7935614,0,8,27,0,0,0,0,0,1
277.5196273,1,10,38,0,0,0,0,0,1
243.8746507,0,7,26,0,0,0,0,1,0
912.8303187,37,35,18,0,0,0,0,1,0
315.0643204,0,0,8,0,0,0,0,1,0
304.373856,0,12,20,0,0,0,0,1,0
55.4713229,0,26,239,1,0,0,1,0,0
288.263905,15,49,91,0,0,0,0,0,1
604.624343,67,58,118,4,0,0,0,0,1
296.031827,0,43,111,0,0,0,0,1,0
177.858044,12,9,68,4,0,0,0,1,0
103.688471,17,29,63,3,0,0,0,1,0
391.548705,0,24,55,8,0,0,0,1,0
509.58204,26,118,584,2,0,0,0,0,0
1069.69865,54,15,40,0,0,0,0,1,0
105.0401366,0,3,54,0,0,0,0,1,0
114.8523143,0,5,8,0,0,0,0,1,0
491.1926159,0,36,83,12,0,0,0,0,0
229.3758711,0,0,12,0,0,0,0,1,0
105.396595,26,55,1531,1,0,0,0,0,0
451.97986,0,8,169,0,0,1,0,0,0
1645.9943,149,1271,6389,171,0,0,0,1,0
600.221575,44,451,3797,43,0,0,0,1,0
431.2789719,28,124,270,0,0,0,0,1,0
414.846398,93,134,3176,28,0,0,0,1,0
295.1872553,0,13,5,0,0,0,0,1,0
834.916697,106,81,338,12,0,0,0,0,1
850.4714917,27,200,769,31,0,0,0,1,0
32.2663781,306,0,0,0,0,1,0,0,0
225.1979053,0,12,8,0,0,0,0,0,1
427.1131699,0,0,754,0,0,1,0,0,0
47.95572005,0,0,101,0,0,0,1,0,0
193.093343,9,70,94,4,0,0,0,1,0
302.8208784,28,41,157,9,0,0,0,0,0
314.9374531,50,57,142,7,0,0,0,0,1
3940.05978,0,3944,9835,100,0,1,0,0,0
675.606425,99,195,82,46,0,0,0,1,0
233.083202,21,30,235,1,0,1,0,0,0
511.786622,0,18,289,0,0,1,0,0,0
431.9093677,0,16,702,0,0,1,0,0,0
139.219291,0,0,116,0,0,1,0,0,0
106.4340622,0,16,37,0,0,0,0,1,0
344.0606204,10,35,57,5,0,1,0,0,0
125.635547,0,0,36,0,0,1,0,0,0
371.9728591,0,17,5,0,0,1,0,0,0
452.5911421,0,34,15,0,0,0,0,0,1
374.0819243,1,20,12,0,0,0,0,0,0
231.639388,21,56,3612,0,0,0,0,1,0
46.3120968,62,17,1247,5,0,0,0,1,0
15.0295249,0,0,10,0,0,1,0,0,0
342.097315,12,955,1842,32,0,0,0,0,0
113.1236881,0,21,3,1,0,0,0,0,0
183.8439921,0,9,17,0,0,0,0,0,0
88.9916648,8,28,64,2,0,0,0,0,0
269.2304556,0,17,24,0,0,0,0,0,0
235.9610265,0,31,7,1,0,0,0,0,0
855.236416,97,406,2035,22,1,0,0,0,0
779.129009,112,272,2813,17,1,0,0,0,0
3575.79063,1441,1025,993,469,0,1,0,0,0
531.056055,0,73,433,13,0,0,0,0,0
1014.2353,0,57,386,5,0,0,0,0,0
436.457166,1,35,118,0,0,0,0,0,0
1611.625102,15,59,2799,0,0,1,0,0,0
680.284936,14,6,111,0,0,1,0,0,0
930.0301656,6,13,57,1,0,1,0,0,0
603.068291,15,27,33,10,0,1,0,0,0
256.926525,0,61,174,2,0,0,0,1,0
2460.48204,37,250,1118,59,0,0,0,0,1
2682.812771,5,657,5417,14,0,0,0,0,0
503.7234468,0,33,121,0,0,0,0,0,0
2874.24106,96,528,2147,77,1,0,0,0,0
2226.685,146,183,447,49,1,0,0,0,0
1670.23775,11,180,144,57,1,0,0,0,0
1360.791585,3,157,1322,31,0,0,0,0,0
764.9637571,0,4,42,0,0,0,0,0,1
394.4201454,0,8,107,0,0,0,0,0,1
362.9052077,0,0,65,0,0,0,0,1,0
409.2570451,0,52,197,0,0,1,0,0,0
801.2022601,0,16,12,0,0,0,0,0,1
292.196418,17,36,48,1,0,0,0,0,1
262.573977,110,15,46,0,0,0,0,1,0
172.289601,0,42,65,0,0,0,0,0,1
5656.60821,39,1747,11943,44,0,0,0,0,0
283.0036727,0,0,19,0,0,1,0,0,0
121.541641,12,0,95,0,0,0,0,0,0
985.1069164,16,32,159,1,0,0,0,1,0
136.0663253,0,0,13,0,0,0,0,0,1
580.3406213,0,20,68,0,0,0,0,1,0
339.0516945,0,0,24,0,0,0,0,1,0
349.428167,0,33,135,0,0,0,0,0,1
649.759548,19,138,232,21,0,0,0,0,1
691.992484,40,104,520,36,0,0,0,0,1
600.844226,25,161,330,41,0,0,0,0,1
464.202545,12,32,42,1,0,0,0,0,1
428.134021,0,193,209,5,0,0,0,0,1
130.719594,0,0,39,0,0,0,0,0,1
241.866514,423,13,60,6,0,0,0,1,0
278.65824,1,3,111,0,0,0,0,1,0
647.476069,557,97,110,5,0,0,0,1,0
297.130601,0,14,263,2,0,1,0,0,0
2030.71741,82,144,1578,19,0,0,0,0,1
1391.15118,0,51,140,0,0,0,0,0,1
1141.83896,28,29,68,6,0,0,0,0,0
2286.49157,54,377,4090,26,0,0,0,1,0
1316.880685,0,262,3778,2,0,1,0,0,0
505.1413952,0,7,25,0,0,0,0,0,1
148.589596,1204,0,73,0,0,0,0,1,0
417.3849804,0,6,6,0,0,0,1,0,0
645.720722,8,8,66,7,0,0,0,0,1
3814.11079,357,242,311,103,0,0,0,1,0
806.1220303,0,44,183,11,0,0,0,1,0
1543.93022,79,252,737,67,0,0,0,1,0
621.136451,72,197,271,23,0,0,0,1,0
355.703158,12,40,233,0,0,0,0,0,1
222.066378,0,8,88,0,0,0,0,1,0
731.186046,487,254,310,38,1,0,0,0,0
296.266364,0,5,18,0,0,0,0,1,0
286.9225995,0,0,80,0,0,0,0,1,0
3015.94963,127,406,562,66,0,0,1,0,0
2057.38385,69,166,731,75,0,0,1,0,0
322.8063354,0,0,8,0,0,1,0,0,0
1082.23879,30,140,291,22,0,0,0,1,0
148.0996943,0,0,27,0,0,1,0,0,0
1962.85894,91,272,589,49,0,0,0,1,0
1508.04763,55,78,541,26,0,0,0,1,0
1332.239527,0,4,683,0,0,1,0,0,0
550.0855441,0,0,14,0,0,0,0,0,1
552.3814552,0,0,3,0,0,0,0,1,0
139.795753,1,0,26,0,0,0,0,1,0
351.40283,102,52,149,0,0,0,0,0,1
871.424911,0,38,2938,4,0,0,0,0,1
421.2905777,0,0,20,0,0,0,0,0,1
